reportedyear,MCI,Division,Neighbourhood,Lat,Long
2018,Assault,D42,Agincourt North (129),43.7961273,-79.2615128
2018,Assault,D42,Agincourt North (129),43.7961273,-79.2615128
2018,Assault,D42,Agincourt North (129),43.7970619,-79.2834396
2018,Assault,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Assault,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Assault,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Assault,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Assault,D42,Agincourt North (129),43.7981644,-79.2756042
2018,Assault,D42,Agincourt North (129),43.7983589,-79.2705688
2018,Assault,D42,Agincourt North (129),43.7984085,-79.2733688
2018,Assault,D42,Agincourt North (129),43.7984085,-79.2733688
2018,Assault,D42,Agincourt North (129),43.7986755,-79.2625732
2018,Assault,D42,Agincourt North (129),43.7986755,-79.2625732
2018,Assault,D42,Agincourt North (129),43.7990570,-79.2843094
2018,Assault,D42,Agincourt North (129),43.8000450,-79.2847061
2018,Assault,D42,Agincourt North (129),43.8003654,-79.2781982
2018,Assault,D42,Agincourt North (129),43.8007584,-79.2811813
2018,Assault,D42,Agincourt North (129),43.8010101,-79.2678223
2018,Assault,D42,Agincourt North (129),43.8014336,-79.2637787
2018,Assault,D42,Agincourt North (129),43.8026085,-79.2621689
2018,Assault,D42,Agincourt North (129),43.8027191,-79.2822571
2018,Assault,D42,Agincourt North (129),43.8035698,-79.2614288
2018,Assault,D42,Agincourt North (129),43.8037529,-79.2862930
2018,Assault,D42,Agincourt North (129),43.8046036,-79.2692947
2018,Assault,D42,Agincourt North (129),43.8046455,-79.2821503
2018,Assault,D42,Agincourt North (129),43.8051376,-79.2653275
2018,Assault,D42,Agincourt North (129),43.8053322,-79.2644196
2018,Assault,D42,Agincourt North (129),43.8057098,-79.2773972
2018,Assault,D42,Agincourt North (129),43.8059158,-79.2826996
2018,Assault,D42,Agincourt North (129),43.8062019,-79.2817383
2018,Assault,D42,Agincourt North (129),43.8062515,-79.2882385
2018,Assault,D42,Agincourt North (129),43.8064690,-79.2564163
2018,Assault,D42,Agincourt North (129),43.8064690,-79.2564163
2018,Assault,D42,Agincourt North (129),43.8065910,-79.2598648
2018,Assault,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Assault,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Assault,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Assault,D42,Agincourt North (129),43.8071213,-79.2555161
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt North (129),43.8072586,-79.2604370
2018,Assault,D42,Agincourt North (129),43.8072586,-79.2604370
2018,Assault,D42,Agincourt North (129),43.8072586,-79.2604370
2018,Assault,D42,Agincourt North (129),43.8072586,-79.2604370
2018,Assault,D42,Agincourt North (129),43.8073082,-79.2849503
2018,Assault,D42,Agincourt North (129),43.8078117,-79.2841568
2018,Assault,D42,Agincourt North (129),43.8078499,-79.2625809
2018,Assault,D42,Agincourt North (129),43.8078499,-79.2625809
2018,Assault,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Assault,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Assault,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Assault,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Assault,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Assault,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Assault,D42,Agincourt North (129),43.8088264,-79.2627792
2018,Assault,D42,Agincourt North (129),43.8088264,-79.2627792
2018,Assault,D42,Agincourt North (129),43.8097420,-79.2900162
2018,Assault,D42,Agincourt North (129),43.8106232,-79.2815933
2018,Assault,D42,Agincourt North (129),43.8106232,-79.2815933
2018,Assault,D42,Agincourt North (129),43.8106232,-79.2815933
2018,Assault,D42,Agincourt North (129),43.8106232,-79.2815933
2018,Assault,D42,Agincourt North (129),43.8109589,-79.2709732
2018,Assault,D42,Agincourt North (129),43.8109589,-79.2709732
2018,Assault,D42,Agincourt North (129),43.8109589,-79.2709732
2018,Assault,D42,Agincourt North (129),43.8109589,-79.2709732
2018,Assault,D42,Agincourt North (129),43.8109589,-79.2709732
2018,Assault,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Assault,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Assault,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Assault,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Assault,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Assault,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Assault,D42,Agincourt North (129),43.8111191,-79.2615738
2018,Assault,D42,Agincourt North (129),43.8111191,-79.2615738
2018,Assault,D42,Agincourt North (129),43.8117180,-79.2808151
2018,Assault,D42,Agincourt North (129),43.8117180,-79.2808151
2018,Assault,D42,Agincourt North (129),43.8117180,-79.2808151
2018,Assault,D42,Agincourt North (129),43.8120766,-79.2881317
2018,Assault,D42,Agincourt North (129),43.8123207,-79.2686844
2018,Assault,D42,Agincourt North (129),43.8143654,-79.2740326
2018,Assault,D42,Agincourt North (129),43.8168526,-79.2630997
2018,Auto Theft,D42,Agincourt North (129),43.7931137,-79.2710342
2018,Auto Theft,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Auto Theft,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Auto Theft,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Auto Theft,D42,Agincourt North (129),43.7990837,-79.2642593
2018,Auto Theft,D42,Agincourt North (129),43.7999992,-79.2765121
2018,Auto Theft,D42,Agincourt North (129),43.8002396,-79.2839355
2018,Auto Theft,D42,Agincourt North (129),43.8007927,-79.2771835
2018,Auto Theft,D42,Agincourt North (129),43.8014297,-79.2746964
2018,Auto Theft,D42,Agincourt North (129),43.8024788,-79.2563629
2018,Auto Theft,D42,Agincourt North (129),43.8027191,-79.2822571
2018,Auto Theft,D42,Agincourt North (129),43.8037529,-79.2862930
2018,Auto Theft,D42,Agincourt North (129),43.8048782,-79.2591019
2018,Auto Theft,D42,Agincourt North (129),43.8048782,-79.2591019
2018,Auto Theft,D42,Agincourt North (129),43.8048782,-79.2591019
2018,Auto Theft,D42,Agincourt North (129),43.8053322,-79.2644196
2018,Auto Theft,D42,Agincourt North (129),43.8065681,-79.2630463
2018,Auto Theft,D42,Agincourt North (129),43.8065910,-79.2598648
2018,Auto Theft,D42,Agincourt North (129),43.8070030,-79.2628403
2018,Auto Theft,D42,Agincourt North (129),43.8071213,-79.2555161
2018,Auto Theft,D42,Agincourt North (129),43.8071213,-79.2555161
2018,Auto Theft,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Auto Theft,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Auto Theft,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Auto Theft,D42,Agincourt North (129),43.8072586,-79.2604370
2018,Auto Theft,D42,Agincourt North (129),43.8078117,-79.2841568
2018,Auto Theft,D42,Agincourt North (129),43.8088264,-79.2627792
2018,Auto Theft,D42,Agincourt North (129),43.8101883,-79.2642059
2018,Auto Theft,D42,Agincourt North (129),43.8105774,-79.2650146
2018,Auto Theft,D42,Agincourt North (129),43.8110619,-79.2797470
2018,Auto Theft,D42,Agincourt North (129),43.8110886,-79.2660065
2018,Auto Theft,D42,Agincourt North (129),43.8111038,-79.2846069
2018,Auto Theft,D42,Agincourt North (129),43.8111191,-79.2615738
2018,Auto Theft,D42,Agincourt North (129),43.8118706,-79.2890854
2018,Auto Theft,D42,Agincourt North (129),43.8123283,-79.2774048
2018,Auto Theft,D42,Agincourt North (129),43.8135185,-79.2816467
2018,Auto Theft,D42,Agincourt North (129),43.8143921,-79.2694473
2018,Auto Theft,D42,Agincourt North (129),43.8148041,-79.2672501
2018,Auto Theft,D42,Agincourt North (129),43.8157043,-79.2652283
2018,Auto Theft,D42,Agincourt North (129),43.8168526,-79.2630997
2018,Break and Enter,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Break and Enter,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Break and Enter,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Break and Enter,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Break and Enter,D42,Agincourt North (129),43.7952042,-79.2645798
2018,Break and Enter,D42,Agincourt North (129),43.7961273,-79.2615128
2018,Break and Enter,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Break and Enter,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Break and Enter,D42,Agincourt North (129),43.7981148,-79.2696228
2018,Break and Enter,D42,Agincourt North (129),43.7981644,-79.2756042
2018,Break and Enter,D42,Agincourt North (129),43.7990837,-79.2642593
2018,Break and Enter,D42,Agincourt North (129),43.7990837,-79.2642593
2018,Break and Enter,D42,Agincourt North (129),43.7991982,-79.2714310
2018,Break and Enter,D42,Agincourt North (129),43.7999268,-79.2711182
2018,Break and Enter,D42,Agincourt North (129),43.8000450,-79.2847061
2018,Break and Enter,D42,Agincourt North (129),43.8001938,-79.2829285
2018,Break and Enter,D42,Agincourt North (129),43.8002319,-79.2803497
2018,Break and Enter,D42,Agincourt North (129),43.8002319,-79.2803497
2018,Break and Enter,D42,Agincourt North (129),43.8005295,-79.2660522
2018,Break and Enter,D42,Agincourt North (129),43.8007584,-79.2811813
2018,Break and Enter,D42,Agincourt North (129),43.8009491,-79.2686310
2018,Break and Enter,D42,Agincourt North (129),43.8012238,-79.2755127
2018,Break and Enter,D42,Agincourt North (129),43.8012848,-79.2702942
2018,Break and Enter,D42,Agincourt North (129),43.8014336,-79.2637787
2018,Break and Enter,D42,Agincourt North (129),43.8019142,-79.2795868
2018,Break and Enter,D42,Agincourt North (129),43.8019142,-79.2795868
2018,Break and Enter,D42,Agincourt North (129),43.8025169,-79.2788773
2018,Break and Enter,D42,Agincourt North (129),43.8027191,-79.2822571
2018,Break and Enter,D42,Agincourt North (129),43.8027191,-79.2822571
2018,Break and Enter,D42,Agincourt North (129),43.8027496,-79.2858734
2018,Break and Enter,D42,Agincourt North (129),43.8032913,-79.2800751
2018,Break and Enter,D42,Agincourt North (129),43.8035812,-79.2807388
2018,Break and Enter,D42,Agincourt North (129),43.8037529,-79.2862930
2018,Break and Enter,D42,Agincourt North (129),43.8046036,-79.2692947
2018,Break and Enter,D42,Agincourt North (129),43.8046379,-79.2719574
2018,Break and Enter,D42,Agincourt North (129),43.8046646,-79.2630157
2018,Break and Enter,D42,Agincourt North (129),43.8047791,-79.2848816
2018,Break and Enter,D42,Agincourt North (129),43.8050919,-79.2834015
2018,Break and Enter,D42,Agincourt North (129),43.8051376,-79.2653275
2018,Break and Enter,D42,Agincourt North (129),43.8055458,-79.2685699
2018,Break and Enter,D42,Agincourt North (129),43.8062210,-79.2855301
2018,Break and Enter,D42,Agincourt North (129),43.8062210,-79.2855301
2018,Break and Enter,D42,Agincourt North (129),43.8062515,-79.2882385
2018,Break and Enter,D42,Agincourt North (129),43.8062515,-79.2882385
2018,Break and Enter,D42,Agincourt North (129),43.8070030,-79.2628403
2018,Break and Enter,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Break and Enter,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Break and Enter,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Break and Enter,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Break and Enter,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Break and Enter,D42,Agincourt North (129),43.8082008,-79.2579346
2018,Break and Enter,D42,Agincourt North (129),43.8097420,-79.2900162
2018,Break and Enter,D42,Agincourt North (129),43.8101273,-79.2640762
2018,Break and Enter,D42,Agincourt North (129),43.8101883,-79.2642059
2018,Break and Enter,D42,Agincourt North (129),43.8104897,-79.2830429
2018,Break and Enter,D42,Agincourt North (129),43.8104897,-79.2830429
2018,Break and Enter,D42,Agincourt North (129),43.8107033,-79.2624664
2018,Break and Enter,D42,Agincourt North (129),43.8108635,-79.2805862
2018,Break and Enter,D42,Agincourt North (129),43.8110161,-79.2843399
2018,Break and Enter,D42,Agincourt North (129),43.8120766,-79.2881317
2018,Break and Enter,D42,Agincourt North (129),43.8129120,-79.2756882
2018,Break and Enter,D42,Agincourt North (129),43.8131332,-79.2665100
2018,Break and Enter,D42,Agincourt North (129),43.8135185,-79.2816467
2018,Break and Enter,D42,Agincourt North (129),43.8135643,-79.2739410
2018,Break and Enter,D42,Agincourt North (129),43.8135643,-79.2739410
2018,Break and Enter,D42,Agincourt North (129),43.8138733,-79.2663574
2018,Break and Enter,D42,Agincourt North (129),43.8138733,-79.2663574
2018,Break and Enter,D42,Agincourt North (129),43.8138733,-79.2663574
2018,Break and Enter,D42,Agincourt North (129),43.8141022,-79.2653427
2018,Break and Enter,D42,Agincourt North (129),43.8142586,-79.2683411
2018,Break and Enter,D42,Agincourt North (129),43.8143654,-79.2740326
2018,Robbery,D42,Agincourt North (129),43.7931137,-79.2710342
2018,Robbery,D42,Agincourt North (129),43.7974091,-79.2816620
2018,Robbery,D42,Agincourt North (129),43.7983589,-79.2705688
2018,Robbery,D42,Agincourt North (129),43.7984085,-79.2733688
2018,Robbery,D42,Agincourt North (129),43.7992325,-79.2822342
2018,Robbery,D42,Agincourt North (129),43.7993736,-79.2834549
2018,Robbery,D42,Agincourt North (129),43.7995491,-79.2667160
2018,Robbery,D42,Agincourt North (129),43.7995491,-79.2667160
2018,Robbery,D42,Agincourt North (129),43.8003654,-79.2781982
2018,Robbery,D42,Agincourt North (129),43.8008614,-79.2607269
2018,Robbery,D42,Agincourt North (129),43.8014297,-79.2746964
2018,Robbery,D42,Agincourt North (129),43.8014336,-79.2637787
2018,Robbery,D42,Agincourt North (129),43.8014336,-79.2637787
2018,Robbery,D42,Agincourt North (129),43.8029633,-79.2777939
2018,Robbery,D42,Agincourt North (129),43.8032112,-79.2698212
2018,Robbery,D42,Agincourt North (129),43.8032112,-79.2698212
2018,Robbery,D42,Agincourt North (129),43.8032112,-79.2698212
2018,Robbery,D42,Agincourt North (129),43.8036003,-79.2817841
2018,Robbery,D42,Agincourt North (129),43.8036003,-79.2817841
2018,Robbery,D42,Agincourt North (129),43.8037529,-79.2862930
2018,Robbery,D42,Agincourt North (129),43.8037529,-79.2862930
2018,Robbery,D42,Agincourt North (129),43.8046036,-79.2692947
2018,Robbery,D42,Agincourt North (129),43.8057098,-79.2773972
2018,Robbery,D42,Agincourt North (129),43.8062515,-79.2882385
2018,Robbery,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Robbery,D42,Agincourt North (129),43.8070526,-79.2888031
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Robbery,D42,Agincourt North (129),43.8073082,-79.2849503
2018,Robbery,D42,Agincourt North (129),43.8075104,-79.2867889
2018,Robbery,D42,Agincourt North (129),43.8080292,-79.2665024
2018,Robbery,D42,Agincourt North (129),43.8106232,-79.2815933
2018,Robbery,D42,Agincourt North (129),43.8108635,-79.2805862
2018,Robbery,D42,Agincourt North (129),43.8108635,-79.2805862
2018,Robbery,D42,Agincourt North (129),43.8109589,-79.2709732
2018,Robbery,D42,Agincourt North (129),43.8117180,-79.2808151
2018,Robbery,D42,Agincourt North (129),43.8119507,-79.2726898
2018,Robbery,D42,Agincourt North (129),43.8119507,-79.2726898
2018,Robbery,D42,Agincourt North (129),43.8123207,-79.2686844
2018,Theft Over,D42,Agincourt North (129),43.7961273,-79.2615128
2018,Theft Over,D42,Agincourt North (129),43.7981148,-79.2696228
2018,Theft Over,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Theft Over,D42,Agincourt North (129),43.8071899,-79.2703934
2018,Assault,D42,Agincourt South-Malvern West (128),43.7765770,-79.2845459
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Assault,D42,Agincourt South-Malvern West (128),43.7789154,-79.2754593
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7794762,-79.2820663
2018,Assault,D42,Agincourt South-Malvern West (128),43.7798843,-79.2866669
2018,Assault,D42,Agincourt South-Malvern West (128),43.7798843,-79.2866669
2018,Assault,D42,Agincourt South-Malvern West (128),43.7806015,-79.2761383
2018,Assault,D42,Agincourt South-Malvern West (128),43.7807426,-79.2734451
2018,Assault,D42,Agincourt South-Malvern West (128),43.7817383,-79.2874298
2018,Assault,D42,Agincourt South-Malvern West (128),43.7817383,-79.2874298
2018,Assault,D42,Agincourt South-Malvern West (128),43.7817383,-79.2874298
2018,Assault,D42,Agincourt South-Malvern West (128),43.7817383,-79.2874298
2018,Assault,D42,Agincourt South-Malvern West (128),43.7817383,-79.2874298
2018,Assault,D42,Agincourt South-Malvern West (128),43.7817383,-79.2874298
2018,Assault,D42,Agincourt South-Malvern West (128),43.7820129,-79.2860947
2018,Assault,D42,Agincourt South-Malvern West (128),43.7820129,-79.2860947
2018,Assault,D42,Agincourt South-Malvern West (128),43.7827835,-79.2541428
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Assault,D42,Agincourt South-Malvern West (128),43.7836189,-79.2867508
2018,Assault,D42,Agincourt South-Malvern West (128),43.7837029,-79.2558212
2018,Assault,D42,Agincourt South-Malvern West (128),43.7837029,-79.2558212
2018,Assault,D42,Agincourt South-Malvern West (128),43.7839317,-79.2853546
2018,Assault,D42,Agincourt South-Malvern West (128),43.7839317,-79.2853546
2018,Assault,D42,Agincourt South-Malvern West (128),43.7839317,-79.2853546
2018,Assault,D42,Agincourt South-Malvern West (128),43.7852135,-79.2597580
2018,Assault,D42,Agincourt South-Malvern West (128),43.7853508,-79.2785721
2018,Assault,D42,Agincourt South-Malvern West (128),43.7853508,-79.2785721
2018,Assault,D42,Agincourt South-Malvern West (128),43.7853508,-79.2785721
2018,Assault,D42,Agincourt South-Malvern West (128),43.7857628,-79.2894592
2018,Assault,D42,Agincourt South-Malvern West (128),43.7857628,-79.2894592
2018,Assault,D42,Agincourt South-Malvern West (128),43.7857628,-79.2894592
2018,Assault,D42,Agincourt South-Malvern West (128),43.7857628,-79.2894592
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7859306,-79.2760468
2018,Assault,D42,Agincourt South-Malvern West (128),43.7867126,-79.2421722
2018,Assault,D42,Agincourt South-Malvern West (128),43.7867126,-79.2421722
2018,Assault,D42,Agincourt South-Malvern West (128),43.7872162,-79.2792892
2018,Assault,D42,Agincourt South-Malvern West (128),43.7872162,-79.2792892
2018,Assault,D42,Agincourt South-Malvern West (128),43.7873955,-79.2572784
2018,Assault,D42,Agincourt South-Malvern West (128),43.7874107,-79.2591248
2018,Assault,D42,Agincourt South-Malvern West (128),43.7875824,-79.2683105
2018,Assault,D42,Agincourt South-Malvern West (128),43.7877045,-79.2597275
2018,Assault,D42,Agincourt South-Malvern West (128),43.7877045,-79.2597275
2018,Assault,D42,Agincourt South-Malvern West (128),43.7877045,-79.2597275
2018,Assault,D42,Agincourt South-Malvern West (128),43.7879410,-79.2547531
2018,Assault,D42,Agincourt South-Malvern West (128),43.7882576,-79.2470627
2018,Assault,D42,Agincourt South-Malvern West (128),43.7882576,-79.2470627
2018,Assault,D42,Agincourt South-Malvern West (128),43.7882576,-79.2470627
2018,Assault,D42,Agincourt South-Malvern West (128),43.7882576,-79.2470627
2018,Assault,D42,Agincourt South-Malvern West (128),43.7882576,-79.2470627
2018,Assault,D42,Agincourt South-Malvern West (128),43.7882576,-79.2470627
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888451,-79.2624893
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7888718,-79.2401123
2018,Assault,D42,Agincourt South-Malvern West (128),43.7894478,-79.2521973
2018,Assault,D42,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2018,Assault,D42,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2018,Assault,D42,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2018,Assault,D42,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2018,Assault,D42,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2018,Assault,D42,Agincourt South-Malvern West (128),43.7896233,-79.2588348
2018,Assault,D42,Agincourt South-Malvern West (128),43.7907791,-79.2455444
2018,Assault,D42,Agincourt South-Malvern West (128),43.7907791,-79.2455444
2018,Assault,D42,Agincourt South-Malvern West (128),43.7907791,-79.2455444
2018,Assault,D42,Agincourt South-Malvern West (128),43.7908401,-79.2481003
2018,Assault,D42,Agincourt South-Malvern West (128),43.7911873,-79.2408066
2018,Assault,D42,Agincourt South-Malvern West (128),43.7919502,-79.2410812
2018,Assault,D42,Agincourt South-Malvern West (128),43.7919502,-79.2410812
2018,Assault,D42,Agincourt South-Malvern West (128),43.7920647,-79.2598114
2018,Assault,D42,Agincourt South-Malvern West (128),43.7920647,-79.2598114
2018,Assault,D42,Agincourt South-Malvern West (128),43.7920647,-79.2598114
2018,Assault,D42,Agincourt South-Malvern West (128),43.7920647,-79.2598114
2018,Assault,D42,Agincourt South-Malvern West (128),43.7922440,-79.2829666
2018,Assault,D42,Agincourt South-Malvern West (128),43.7943306,-79.2759857
2018,Assault,D42,Agincourt South-Malvern West (128),43.7943306,-79.2759857
2018,Assault,D42,Agincourt South-Malvern West (128),43.7955971,-79.2750549
2018,Assault,D42,Agincourt South-Malvern West (128),43.7956696,-79.2859726
2018,Assault,D42,Agincourt South-Malvern West (128),43.7964020,-79.2509384
2018,Assault,D42,Agincourt South-Malvern West (128),43.7964020,-79.2509384
2018,Assault,D42,Agincourt South-Malvern West (128),43.7998772,-79.2876511
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7772560,-79.2855606
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7778816,-79.2827225
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7781525,-79.2814713
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7806015,-79.2761383
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7832909,-79.2882614
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7836914,-79.2810898
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7843056,-79.2631149
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7846527,-79.2819366
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7846527,-79.2819366
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7847786,-79.2857285
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7853851,-79.2564774
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7853851,-79.2564774
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7853851,-79.2564774
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7856598,-79.2613831
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7859802,-79.2853317
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7867126,-79.2421722
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7867126,-79.2421722
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7867126,-79.2421722
2018,Auto Theft,D42,Agincourt South-Malvern West (128),43.7871361,-79.2704926
